kin_bias_ratio,benefit_cost_ratio,kin_weight_same_lineage,kin_weight_other_lineage,B_plus_scale,C_scale,mutation_rate,replicate,mean_final_trait,std_final_trait,min_final_trait,max_final_trait
14.0,4.0,14.0,1.0,0.8,0.2,0.02,2,0.9787126839269382,0.037034501644772365,0.11757638181640452,0.9822930658182375
14.0,4.0,14.0,1.0,0.8,0.2,0.02,3,0.981248403262822,0.030646659107623053,0.11753118812823783,0.9821870599440936
14.0,4.0,14.0,1.0,0.8,0.2,0.02,4,0.04841992869949743,0.06880607857333804,0.04691138059417936,0.597840695777009
14.0,4.0,14.0,1.0,0.8,0.2,0.02,5,0.01701677162430793,0.030628867273618618,0.00891785349162308,0.5255710336935131
14.0,4.0,14.0,1.0,0.8,0.2,0.02,6,0.02099552329353383,0.028460700127750604,0.016541857817709407,0.6111928298590613
14.0,4.0,14.0,1.0,0.8,0.2,0.02,7,0.972959975891336,0.03151479644396352,0.1207009201843583,0.9790656295021272
14.0,4.0,14.0,1.0,0.8,0.2,0.02,8,0.9498471730390432,0.058974445446477286,0.11903549225464946,0.9624988725085656
14.0,4.0,14.0,1.0,0.8,0.2,0.02,9,0.9767686027287361,0.029639938904852225,0.11901452996224093,0.9771261772708518
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,0,0.9701917590306756,0.039070701206865316,0.11987586841713165,0.9728044131172192
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,1,0.05867187062340489,0.05136587645775967,0.056610166706271996,0.6648972302600787
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,2,0.018201545600879873,0.02452027714505128,0.018863228821782867,0.3812148667615177
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,3,0.9546321412461725,0.04056791539507108,0.11753118812823783,0.9651230468441785
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,4,0.9581023709712125,0.04978735590059718,0.12114467164362658,0.957323315562649
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,5,0.9684703615611885,0.04121410261341266,0.11926604755157912,0.9742539975292925
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,6,0.9736842220124132,0.027683314818164155,0.11911085062898231,0.976525487986839
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,7,0.9597143066326935,0.04683180513530781,0.1207009201843583,0.9636718179403297
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,8,0.9645041204620968,0.03603421675203372,0.11908803623870742,0.9668670599054647
14.0,4.25,14.0,1.0,0.8500000000000001,0.2,0.02,9,0.9710188355392203,0.037591649475813345,0.11901452996224093,0.9815882103507741
14.0,4.5,14.0,1.0,0.9,0.2,0.02,0,0.9692134842107722,0.04341093862537062,0.11987586841713165,0.9745488295847766
14.0,4.5,14.0,1.0,0.9,0.2,0.02,1,0.97235792615994,0.03430349807735511,0.11862336521493885,0.9778899112466204
14.0,4.5,14.0,1.0,0.9,0.2,0.02,2,0.039604170083263474,0.039009162109278676,0.03830176455872577,0.41459493915932516
14.0,4.5,14.0,1.0,0.9,0.2,0.02,3,0.050292178101022995,0.04468621669726203,0.04461050928022878,0.31068137181443506
14.0,4.5,14.0,1.0,0.9,0.2,0.02,4,0.9671462880946804,0.04154033240235266,0.12114467164362658,0.9774810009048657
14.0,4.5,14.0,1.0,0.9,0.2,0.02,5,0.9681406735352548,0.042175354787260616,0.11926604755157912,0.9753925292852779
14.0,4.5,14.0,1.0,0.9,0.2,0.02,6,0.9694856371348245,0.041536484378703165,0.11911085062898231,0.9767094561660699
14.0,4.5,14.0,1.0,0.9,0.2,0.02,7,0.5641175831024782,0.15958611482889207,0.1207009201843583,0.6375014598118267
14.0,4.5,14.0,1.0,0.9,0.2,0.02,8,0.9609796166624088,0.047139788944094374,0.11908803623870742,0.9708182270740637
14.0,4.5,14.0,1.0,0.9,0.2,0.02,9,0.5952712481993319,0.23054148428879676,0.11901452996224093,0.6389983532667342
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,0,0.9634412586486114,0.041982586783520674,0.11987586841713165,0.9722971928501695
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,1,0.3365683640260461,0.09559672080474439,0.11862336521493885,0.4687302519780544
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,2,0.960792073157783,0.0469807332476382,0.11757638181640452,0.968162211520318
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,3,0.9693446455295702,0.04313552648796623,0.11753118812823783,0.975501287628058
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,4,0.9613788747160044,0.03890520972448145,0.12114467164362658,0.9733383504801169
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,5,0.90189578613067,0.08687268033352058,0.11926604755157912,0.9019008495623646
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,6,0.9763037357610275,0.03390716028318288,0.11911085062898231,0.9768015143421935
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,7,0.9683742043417186,0.04045871007781207,0.1207009201843583,0.9678802775635924
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,8,0.9627507149762056,0.054485767848508206,0.11908803623870742,0.9643418264735932
14.0,4.75,14.0,1.0,0.9500000000000001,0.2,0.02,9,0.9687452188723739,0.041502719619438876,0.11901452996224093,0.9692873957025867
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,0,0.9549920336764932,0.04341542905535417,0.11987586841713165,0.9527986545746967
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,1,0.016333138655497917,0.029896916070532766,0.007846818820699208,0.42044393734216545
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,2,0.9121269508097858,0.06657383747602241,0.11757638181640452,0.9304062959601708
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,3,0.9422469300900433,0.05111462853402374,0.11753118812823783,0.9426892191260061
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,4,0.01798746148636732,0.023628536185746712,0.009691747154633293,0.4416590790522182
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,5,0.9674610582209888,0.05012077478005244,0.11926604755157912,0.9685543263944548
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,6,0.9748337888819462,0.03731169676743151,0.11911085062898231,0.9756349956719473
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,7,0.929321186462353,0.04604986542009076,0.1207009201843583,0.9295704132914767
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,8,0.9401365915257895,0.04626754219087253,0.11865127864522956,0.9387306153737762
16.0,3.5,16.0,1.0,0.7000000000000001,0.2,0.02,9,0.9174471414057328,0.0610377101376325,0.11901452996224093,0.9213299373444688
16.0,3.75,16.0,1.0,0.75,0.2,0.02,0,0.9760617016204429,0.032676346583818454,0.11987586841713165,0.9791474969781417
16.0,3.75,16.0,1.0,0.75,0.2,0.02,1,0.9757150887729735,0.03101726194389077,0.11862336521493885,0.9832449668283412
16.0,3.75,16.0,1.0,0.75,0.2,0.02,2,0.013672541077330489,0.019990193393485692,0.011425756762374414,0.45721931388614934
16.0,3.75,16.0,1.0,0.75,0.2,0.02,3,0.9440700046333101,0.04306618411037704,0.11753118812823783,0.9429753367050916
16.0,3.75,16.0,1.0,0.75,0.2,0.02,4,0.9296187839594001,0.048426906740274486,0.12114467164362658,0.931669744546342
16.0,3.75,16.0,1.0,0.75,0.2,0.02,5,0.05027567581882334,0.045922886667168865,0.05108142806039812,0.6022277579571831
16.0,3.75,16.0,1.0,0.75,0.2,0.02,6,0.9640921709509942,0.04202263367719254,0.11911085062898231,0.9649460940025514
16.0,3.75,16.0,1.0,0.75,0.2,0.02,7,0.021586390915922606,0.032390899761836484,0.021270761535546422,0.6414481301493066
16.0,3.75,16.0,1.0,0.75,0.2,0.02,8,0.016092311700814616,0.024648572355231158,0.008429975074378065,0.3780388185972604
16.0,3.75,16.0,1.0,0.75,0.2,0.02,9,0.8798917312557486,0.07112247825157107,0.11901452996224093,0.8777207273460187
16.0,4.0,16.0,1.0,0.8,0.2,0.02,0,0.9717854789452302,0.040238771270781265,0.11987586841713165,0.9731193242053554
16.0,4.0,16.0,1.0,0.8,0.2,0.02,1,0.9752822146410954,0.0327293996220596,0.11862336521493885,0.9782018264932967
16.0,4.0,16.0,1.0,0.8,0.2,0.02,2,0.9727420406271585,0.037572040643825466,0.11757638181640452,0.9753874975738329
16.0,4.0,16.0,1.0,0.8,0.2,0.02,3,0.212097367919596,0.07235019267484011,0.11753118812823783,0.758446000104033
16.0,4.0,16.0,1.0,0.8,0.2,0.02,4,0.023755790585806888,0.02520553160130444,0.018895692632599395,0.2797811456535354
16.0,4.0,16.0,1.0,0.8,0.2,0.02,5,0.9773372067247331,0.0298343688970043,0.11926604755157912,0.9795500345137889
16.0,4.0,16.0,1.0,0.8,0.2,0.02,6,0.9721532266862867,0.03444531466231817,0.11911085062898231,0.974271509948315
16.0,4.0,16.0,1.0,0.8,0.2,0.02,7,0.9562366865394597,0.04709053722157521,0.1207009201843583,0.9550045771456297
16.0,4.0,16.0,1.0,0.8,0.2,0.02,8,0.018224634022853715,0.027160308933206777,0.010393359144109842,0.3737730264002288
16.0,4.0,16.0,1.0,0.8,0.2,0.02,9,0.02543229462178536,0.030399322933632348,0.018131497810309604,0.3888887827959067
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,0,0.967943602199409,0.04127989884450896,0.11987586841713165,0.9743790730703993
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,1,0.969722990065866,0.033532909122633466,0.11862336521493885,0.9734402523357643
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,2,0.05597592088865909,0.06175308687002279,0.053434607327581526,0.4726034992815099
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,3,0.7698667505570249,0.22266812732609173,0.11753118812823783,0.809472634892268
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,4,0.02155282837172276,0.027857414875589362,0.02039102504396223,0.3761858345722941
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,5,0.3570348138748332,0.2730782345234031,0.11926604755157912,0.5815374575686891
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,6,0.030823189515034752,0.04070856290582615,0.030668846763380213,0.5403623249309722
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,7,0.017603969907868815,0.022749571012422472,0.010980571320099204,0.35350802901124023
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,8,0.9655019433938621,0.046711344403927976,0.11908803623870742,0.977182886976758
16.0,4.25,16.0,1.0,0.8500000000000001,0.2,0.02,9,0.1611358637575442,0.07407133921117182,0.11901452996224093,0.4780004021678777
16.0,4.5,16.0,1.0,0.9,0.2,0.02,0,0.4331892066788131,0.16831485074042546,0.11987586841713165,0.4351229107808537
16.0,4.5,16.0,1.0,0.9,0.2,0.02,1,0.475268118125869,0.139942122323424,0.1080132964028097,0.48397635056509514
16.0,4.5,16.0,1.0,0.9,0.2,0.02,2,0.3458817757720536,0.1582872849007529,0.06245224127838557,0.37485118584545696
16.0,4.5,16.0,1.0,0.9,0.2,0.02,3,0.9702509142423997,0.04081120705860548,0.11753118812823783,0.9707557379038685
16.0,4.5,16.0,1.0,0.9,0.2,0.02,4,0.4046693553878256,0.09656839112370323,0.12114467164362658,0.5686071606892131
16.0,4.5,16.0,1.0,0.9,0.2,0.02,5,0.9745686949353263,0.03610869321301454,0.11926604755157912,0.9755717616859975
16.0,4.5,16.0,1.0,0.9,0.2,0.02,6,0.963424813596006,0.040305675017041416,0.11911085062898231,0.9687602463957121
16.0,4.5,16.0,1.0,0.9,0.2,0.02,7,0.9660559077183439,0.03893992621317942,0.1207009201843583,0.9646803431350656
16.0,4.5,16.0,1.0,0.9,0.2,0.02,8,0.23839030567961084,0.17054727858223923,0.06279150323487637,0.40725951736633303
16.0,4.5,16.0,1.0,0.9,0.2,0.02,9,0.968686684714557,0.042404684334114866,0.11901452996224093,0.9759711257320984
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,0,0.5207614343654107,0.11487290855897914,0.11987586841713165,0.5346305022402232
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,1,0.38535566133185684,0.09367131859724005,0.11862336521493885,0.3940376870765052
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,2,0.850653115123585,0.13427406103348039,0.11757638181640452,0.854532093605543
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,3,0.9648751717098671,0.04306962131610837,0.11753118812823783,0.9679987132202553
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,4,0.7532390730865577,0.09841665064092199,0.12114467164362658,0.7796767997348374
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,5,0.7548872014520952,0.14896430950531764,0.11926604755157912,0.7551536650779137
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,6,0.6500272970241663,0.12865952808492992,0.11911085062898231,0.6514871816737158
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,7,0.9251316665474848,0.058569345909716256,0.1207009201843583,0.932009173278627
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,8,0.9595829632862019,0.04491967428651933,0.11908803623870742,0.9605881915766297
16.0,4.75,16.0,1.0,0.9500000000000001,0.2,0.02,9,0.8149854585246834,0.1606045004007179,0.11901452996224093,0.8113982152994615
