kin_weight_same_lineage,kin_weight_other_lineage,kin_bias_ratio,B_plus_scale,C_scale,mutation_rate,replicate,mean_final_trait,std_final_trait,min_final_trait,max_final_trait
0.9,0.1,9.0,1.2,0.2,0.01,4,0.41715407631994994,0.04357824020061918,0.12114467164362658,0.41489198311380426
0.9,0.1,9.0,1.2,0.2,0.01,5,0.2850499711636596,0.04977522868412754,0.11926604755157912,0.2835761905059681
0.9,0.1,9.0,1.2,0.3,0.01,0,0.2907482891631271,0.03602825857806919,0.11987586841713165,0.29120256246522896
0.9,0.1,9.0,1.2,0.3,0.01,1,0.37947384431153736,0.05953459059653006,0.11862336521493885,0.37834023374255005
0.9,0.1,9.0,1.2,0.3,0.01,2,0.3734160429930112,0.038167362642804716,0.11757638181640452,0.37197999770029944
0.9,0.1,9.0,1.2,0.3,0.01,3,0.26132247554213495,0.03402577888283271,0.11753118812823783,0.2610335009819685
0.9,0.1,9.0,1.2,0.3,0.01,4,0.3063937655913528,0.07881915648864178,0.12114467164362658,0.3260615748270733
0.9,0.1,9.0,1.2,0.3,0.01,5,0.2625088859116938,0.02662509872330877,0.11926604755157912,0.26206206942199933
0.9,0.2,4.5,0.8,0.1,0.01,0,0.3231707285646384,0.052846418201275155,0.11987586841713165,0.32047063436628387
0.9,0.2,4.5,0.8,0.1,0.01,1,0.28156505321380265,0.027903951180076776,0.11862336521493885,0.2826017747731561
0.9,0.2,4.5,0.8,0.1,0.01,2,0.3077430150145296,0.040167506720917096,0.11757638181640452,0.3077192972002653
0.9,0.2,4.5,0.8,0.1,0.01,3,0.2755524946245845,0.05219504218267835,0.11753118812823783,0.27625956605063035
0.9,0.2,4.5,0.8,0.1,0.01,4,0.37506828433536804,0.03768301775514142,0.12114467164362658,0.3742952636474129
0.9,0.2,4.5,0.8,0.1,0.01,5,0.32054378843697245,0.05254057993866976,0.11926604755157912,0.3207270050494617
0.9,0.2,4.5,0.8,0.2,0.01,0,0.24180200734811783,0.05002776434574503,0.11958794055550134,0.24587225114712263
0.9,0.2,4.5,0.8,0.2,0.01,1,0.23848395242777837,0.035134745812943693,0.11862336521493885,0.2379883440383681
0.9,0.2,4.5,0.8,0.2,0.01,2,0.20306734410259372,0.0457944996648557,0.11757638181640452,0.2185061553807714
0.9,0.2,4.5,0.8,0.2,0.01,3,0.21404309310980907,0.036924763574281615,0.11753118812823783,0.21437358822446878
0.9,0.2,4.5,0.8,0.2,0.01,4,0.3055988686295195,0.07829848132388513,0.12114467164362658,0.328079073211986
0.9,0.2,4.5,0.8,0.2,0.01,5,0.25633119954733463,0.02925809013619785,0.11926604755157912,0.26083362422947814
0.9,0.2,4.5,0.8,0.3,0.01,0,0.1471060051776865,0.09907542373710311,0.1181300466581339,0.20574603444263134
0.9,0.2,4.5,0.8,0.3,0.01,1,0.2758673455559529,0.0699980323003071,0.11862336521493885,0.2764364394224622
0.9,0.2,4.5,0.8,0.3,0.01,2,0.1675847288550854,0.05065383017521681,0.11757638181640452,0.19494859987891605
0.9,0.2,4.5,0.8,0.3,0.01,3,0.16541925585246106,0.0448698754490951,0.11703463197577268,0.1833404842261895
0.9,0.2,4.5,0.8,0.3,0.01,4,0.2702457024352569,0.06079783590563043,0.12114467164362658,0.350306504432737
0.9,0.2,4.5,0.8,0.3,0.01,5,0.23964621240586415,0.057835058499538496,0.11926604755157912,0.24017481184150455
0.9,0.2,4.5,1.0,0.1,0.01,0,0.30865621961872086,0.039155045863856916,0.11987586841713165,0.31086787342709066
0.9,0.2,4.5,1.0,0.1,0.01,1,0.38470293711163595,0.05209176228434476,0.11862336521493885,0.38317370893598535
0.9,0.2,4.5,1.0,0.1,0.01,2,0.378008852591622,0.05242889878371888,0.11757638181640452,0.376124949943267
0.9,0.2,4.5,1.0,0.1,0.01,3,0.40733539874321756,0.07376664981578457,0.11753118812823783,0.4098428132407517
0.9,0.2,4.5,1.0,0.1,0.01,4,0.37843085699090234,0.03761534239545969,0.12114467164362658,0.37817542598186493
0.9,0.2,4.5,1.0,0.1,0.01,5,0.2809831705356996,0.03136097007775943,0.11926604755157912,0.2803772659830604
0.9,0.2,4.5,1.0,0.2,0.01,0,0.2848925351324335,0.03998932757039974,0.11987586841713165,0.28432830640072404
0.9,0.2,4.5,1.0,0.2,0.01,1,0.34985017082070946,0.07251387974380594,0.11862336521493885,0.3554522084667602
0.9,0.2,4.5,1.0,0.2,0.01,2,0.22645423669131587,0.03742747479528107,0.11757638181640452,0.23737232327781005
0.9,0.2,4.5,1.0,0.2,0.01,3,0.2898720499548006,0.05685468867434604,0.11753118812823783,0.303170376025961
0.9,0.2,4.5,1.0,0.2,0.01,4,0.35899053436848255,0.035840440287078015,0.12114467164362658,0.35931818114138814
0.9,0.2,4.5,1.0,0.2,0.01,5,0.3024680230678998,0.04080511634949772,0.11926604755157912,0.30199889721609174
0.9,0.2,4.5,1.0,0.3,0.01,0,0.2155764048057474,0.04732780319169713,0.11947710167404531,0.21843409750085596
0.9,0.2,4.5,1.0,0.3,0.01,1,0.2758565228875395,0.03321178252347056,0.11862336521493885,0.27993845149255564
0.9,0.2,4.5,1.0,0.3,0.01,2,0.22529111009210936,0.050226159713499405,0.11757638181640452,0.2232695688715266
0.9,0.2,4.5,1.0,0.3,0.01,3,0.2127264248555733,0.03691173392334417,0.11753118812823783,0.2158792786943415
0.9,0.2,4.5,1.0,0.3,0.01,4,0.14984600298546852,0.05805771260432142,0.12114467164362658,0.28801787898564274
0.9,0.2,4.5,1.0,0.3,0.01,5,0.2881389538321692,0.0452767248267729,0.11926604755157912,0.28684240141913786
0.9,0.2,4.5,1.2,0.1,0.01,0,0.3522271929075125,0.037271117810295434,0.11987586841713165,0.3525589331366066
0.9,0.2,4.5,1.2,0.1,0.01,1,0.3654704495570431,0.041969650243230745,0.11862336521493885,0.3638940864534852
0.9,0.2,4.5,1.2,0.1,0.01,2,0.38195071069905256,0.03119231153521298,0.11757638181640452,0.3798396887118806
0.9,0.2,4.5,1.2,0.1,0.01,3,0.35738003749104075,0.036659996215179604,0.11753118812823783,0.35773658284653437
0.9,0.2,4.5,1.2,0.1,0.01,4,0.41047462743711766,0.040007108110443626,0.12114467164362658,0.4092897215537055
0.9,0.2,4.5,1.2,0.1,0.01,5,0.35552999367970617,0.01996258358389928,0.11926604755157912,0.3557286640761175
0.9,0.2,4.5,1.2,0.2,0.01,0,0.26731472154598757,0.028930197201095024,0.11987586841713165,0.2673709467598907
0.9,0.2,4.5,1.2,0.2,0.01,1,0.3309726350434392,0.037688986224622946,0.11862336521493885,0.33097614666924585
0.9,0.2,4.5,1.2,0.2,0.01,2,0.2973299582933152,0.03681681492193412,0.11757638181640452,0.29845055757022165
0.9,0.2,4.5,1.2,0.2,0.01,3,0.28213561828243905,0.04770461058281739,0.11753118812823783,0.28490575942504376
0.9,0.2,4.5,1.2,0.2,0.01,4,0.36397905732608593,0.03792653127579144,0.12114467164362658,0.3628648265063858
0.9,0.2,4.5,1.2,0.2,0.01,5,0.2812896472473507,0.04043245931852774,0.11926604755157912,0.28117323062320815
0.9,0.2,4.5,1.2,0.3,0.01,0,0.2424478824514305,0.029698008247858138,0.11987586841713165,0.24166359745389857
0.9,0.2,4.5,1.2,0.3,0.01,1,0.2985351656939563,0.05204590522925028,0.11862336521493885,0.29705985175820515
0.9,0.2,4.5,1.2,0.3,0.01,2,0.25697857162604787,0.04185609913420182,0.11757638181640452,0.2570102193666355
0.9,0.2,4.5,1.2,0.3,0.01,3,0.264274419574666,0.04253308738290505,0.11753118812823783,0.28261968518657377
0.9,0.2,4.5,1.2,0.3,0.01,4,0.2081384698263758,0.08582125189688034,0.12114467164362658,0.310630627023996
0.9,0.2,4.5,1.2,0.3,0.01,5,0.25593006898517756,0.03161737277089512,0.11926604755157912,0.2553364940890104
0.9,0.3,3.0,0.8,0.1,0.01,0,0.30850794722808594,0.04586082779653552,0.11975281279253146,0.31094113219177455
0.9,0.3,3.0,0.8,0.1,0.01,1,0.2784850747576227,0.028067215679771627,0.11862336521493885,0.2799490643896777
0.9,0.3,3.0,0.8,0.1,0.01,2,0.27229101727290633,0.06439269605825669,0.11757638181640452,0.27068413309560857
0.9,0.3,3.0,0.8,0.1,0.01,3,0.2502491025095224,0.03630513721039602,0.11753118812823783,0.2510546079602687
0.9,0.3,3.0,0.8,0.1,0.01,4,0.38999241786424643,0.04118206513528434,0.12114467164362658,0.3883192270076239
0.9,0.3,3.0,0.8,0.1,0.01,5,0.2913507417485983,0.04092112207120584,0.11926604755157912,0.2912309367936639
0.9,0.3,3.0,0.8,0.2,0.01,0,0.2306687792354121,0.05562287240398873,0.11833828474772232,0.2302316307352315
0.9,0.3,3.0,0.8,0.2,0.01,1,0.23957576674665562,0.03843946958773162,0.11862336521493885,0.25115408475535717
0.9,0.3,3.0,0.8,0.2,0.01,2,0.20406932286389168,0.04455485554380855,0.11757638181640452,0.20735280601618591
0.9,0.3,3.0,0.8,0.2,0.01,3,0.24025227269055144,0.05794131026894667,0.11722799731755648,0.23711368459860088
0.9,0.3,3.0,0.8,0.2,0.01,4,0.34757825912745854,0.04190295206820423,0.12114467164362658,0.3551668550002909
0.9,0.3,3.0,0.8,0.2,0.01,5,0.19494440600194635,0.025371118157271624,0.11926604755157912,0.19584877104008402
0.9,0.3,3.0,0.8,0.3,0.01,0,0.17449113477409017,0.06480591680036032,0.11666500575052766,0.16991090662479377
0.9,0.3,3.0,0.8,0.3,0.01,1,0.185419645359098,0.055010165927094,0.11862336521493885,0.2040259940940181
0.9,0.3,3.0,0.8,0.3,0.01,2,0.16995975735544339,0.05616199500792865,0.11696835052342047,0.17880885766737775
0.9,0.3,3.0,0.8,0.3,0.01,3,0.18674596860202883,0.06348946244661338,0.11394973384607107,0.1923598745690701
0.9,0.3,3.0,0.8,0.3,0.01,4,0.06286147308871533,0.04480542882131793,0.06336220696274696,0.2822566564061088
0.9,0.3,3.0,0.8,0.3,0.01,5,0.12821650845269175,0.06291322314352253,0.11532857509661823,0.1539201606870206
0.9,0.3,3.0,1.0,0.1,0.01,0,0.3564673466566646,0.04463339280087627,0.11987586841713165,0.3510873238351435
0.9,0.3,3.0,1.0,0.1,0.01,1,0.33814230529656536,0.05143341937522807,0.11862336521493885,0.3354399859771362
0.9,0.3,3.0,1.0,0.1,0.01,2,0.2908316936000166,0.041944839512741,0.11757638181640452,0.2863806300406333
0.9,0.3,3.0,1.0,0.1,0.01,3,0.3066688677662929,0.03789397056862957,0.11753118812823783,0.3068429018801004
0.9,0.3,3.0,1.0,0.1,0.01,4,0.38555088907062024,0.042693872760054805,0.12114467164362658,0.384728803982063
0.9,0.3,3.0,1.0,0.1,0.01,5,0.2775983723109333,0.04358911497915106,0.11926604755157912,0.2783626413318227
0.9,0.3,3.0,1.0,0.2,0.01,0,0.25925392947533715,0.047222003949616245,0.11914742840003968,0.2607375150160871
0.9,0.3,3.0,1.0,0.2,0.01,1,0.3137391474454419,0.051411826374738546,0.11862336521493885,0.3129723158602219
0.9,0.3,3.0,1.0,0.2,0.01,2,0.32535917176822804,0.06778182297138949,0.11757638181640452,0.32647321285109016
0.9,0.3,3.0,1.0,0.2,0.01,3,0.3063947882820728,0.05835554034836134,0.11753118812823783,0.3139236252297785
0.9,0.3,3.0,1.0,0.2,0.01,4,0.3199754492120145,0.07178743708327419,0.12114467164362658,0.3402250023203903
0.9,0.3,3.0,1.0,0.2,0.01,5,0.22456895611410188,0.03980947960432676,0.11926604755157912,0.22431068629180903
0.9,0.3,3.0,1.0,0.3,0.01,0,0.22404013774051842,0.11749436608176819,0.11802710130191965,0.23747544323150363
0.9,0.3,3.0,1.0,0.3,0.01,1,0.2650040489439406,0.06706930608582852,0.11862336521493885,0.28833105529489067
0.9,0.3,3.0,1.0,0.3,0.01,2,0.18907537190752816,0.0553172158831998,0.11757638181640452,0.19783503523749113
0.9,0.3,3.0,1.0,0.3,0.01,3,0.2128495046379681,0.06353460704493627,0.11728237133426342,0.21387421042378907
0.9,0.3,3.0,1.0,0.3,0.01,4,0.06558030020909092,0.05400123242997482,0.06376985996661667,0.2930339075827292
0.9,0.3,3.0,1.0,0.3,0.01,5,0.20280481508052672,0.05726811019869306,0.11926604755157912,0.22130422977656883
0.9,0.3,3.0,1.2,0.1,0.01,0,0.3446100736972984,0.059919097872854946,0.11987586841713165,0.33982716658034323
0.9,0.3,3.0,1.2,0.1,0.01,1,0.3692224659034819,0.03563498034765648,0.11862336521493885,0.36726222417401266
0.9,0.3,3.0,1.2,0.1,0.01,2,0.37893619696464265,0.040404019711350866,0.11757638181640452,0.3779700644153968
0.9,0.3,3.0,1.2,0.1,0.01,3,0.46849648360944013,0.05310922542795438,0.11753118812823783,0.46516152987054216
0.9,0.3,3.0,1.2,0.1,0.01,4,0.4175025089829025,0.030454884521864206,0.12114467164362658,0.41686606041312535
0.9,0.3,3.0,1.2,0.1,0.01,5,0.31728994661081084,0.03335276340793029,0.11926604755157912,0.3166472177599513
0.9,0.3,3.0,1.2,0.2,0.01,0,0.32426765224934556,0.04849041876459411,0.11987586841713165,0.32304009441449577
0.9,0.3,3.0,1.2,0.2,0.01,1,0.3113656787830314,0.03460541703205397,0.11862336521493885,0.31044753617418824
0.9,0.3,3.0,1.2,0.2,0.01,2,0.24599693765305788,0.03184383118433131,0.11757638181640452,0.24795439128101465
0.9,0.3,3.0,1.2,0.2,0.01,3,0.3104492367368326,0.04665548543896652,0.11753118812823783,0.31421022341325944
0.9,0.3,3.0,1.2,0.2,0.01,4,0.3651522080228988,0.053275356506891226,0.12114467164362658,0.36724741305832304
0.9,0.3,3.0,1.2,0.2,0.01,5,0.28753152095861145,0.030292282442711645,0.11926604755157912,0.2883654287728614
0.9,0.3,3.0,1.2,0.3,0.01,0,0.22418394839587696,0.024807872182833524,0.11871154290706823,0.22444302798157775
0.9,0.3,3.0,1.2,0.3,0.01,1,0.3017282738249433,0.05027940019301544,0.11862336521493885,0.301968087366989
0.9,0.3,3.0,1.2,0.3,0.01,2,0.22190160672441372,0.03358776299573877,0.11757638181640452,0.22930158411822055
0.9,0.3,3.0,1.2,0.3,0.01,3,0.2341251296778718,0.039939777470165694,0.11753118812823783,0.23722303794276922
0.9,0.3,3.0,1.2,0.3,0.01,4,0.2825692003651848,0.08476116204923169,0.12114467164362658,0.34029433086398364
0.9,0.3,3.0,1.2,0.3,0.01,5,0.2740745488980996,0.036296408415764925,0.11926604755157912,0.27358632134588623
0.9,0.4,2.25,0.8,0.1,0.01,0,0.25698235450402396,0.045964099588982836,0.11916891814454944,0.25320646404258185
0.9,0.4,2.25,0.8,0.1,0.01,1,0.29178325836858043,0.04122930942861097,0.11862336521493885,0.2926002083466364
0.9,0.4,2.25,0.8,0.1,0.01,2,0.23591760583473376,0.03758119192435578,0.11757638181640452,0.23506062189893903
0.9,0.4,2.25,0.8,0.1,0.01,3,0.2441235249337702,0.03904026197877826,0.11748746545467396,0.24403630900929218
0.9,0.4,2.25,0.8,0.1,0.01,4,0.37071482452483223,0.03312568260998009,0.12114467164362658,0.3720704857110687
0.9,0.4,2.25,0.8,0.1,0.01,5,0.31354807323733785,0.049907002185819095,0.11926604755157912,0.31090807140010557
0.9,0.4,2.25,0.8,0.2,0.01,0,0.18900944797947736,0.030384321158067083,0.11801188757489325,0.1902169494039305
0.9,0.4,2.25,0.8,0.2,0.01,1,0.20342921443627907,0.04037932284265914,0.11862336521493885,0.20359008029282158
0.9,0.4,2.25,0.8,0.2,0.01,2,0.1753146904236157,0.04507021615877126,0.11757638181640452,0.18201994250373255
0.9,0.4,2.25,0.8,0.2,0.01,3,0.2248572471024049,0.04524354802731998,0.11625100532107642,0.22440715617642987
0.9,0.4,2.25,0.8,0.2,0.01,4,0.2014086553952258,0.13633637965956394,0.12114467164362658,0.30479757712437305
0.9,0.4,2.25,0.8,0.2,0.01,5,0.28436228984529194,0.05411512052731389,0.11839454431557263,0.28128123413445977
0.9,0.4,2.25,0.8,0.3,0.01,0,0.13580390365670347,0.05617930544099325,0.11401205365006824,0.14040374869359568
0.9,0.4,2.25,0.8,0.3,0.01,1,0.1316293494890373,0.060852712717111075,0.11862336521493885,0.14871235510179684
0.9,0.4,2.25,0.8,0.3,0.01,2,0.16051567208782444,0.04519850045020892,0.11617422541091822,0.15988652218747446
0.9,0.4,2.25,0.8,0.3,0.01,3,0.15012514840835006,0.0544600426203743,0.10952106955964376,0.15162706876235366
0.9,0.4,2.25,0.8,0.3,0.01,4,0.08615710327092772,0.08470228257314488,0.08591142227194395,0.20357988414583594
0.9,0.4,2.25,0.8,0.3,0.01,5,0.16031275495587144,0.04581290639937272,0.11318882926431353,0.16372493180833292
0.9,0.4,2.25,1.0,0.1,0.01,0,0.3990154347441811,0.06849473976980266,0.11941889024110416,0.39657455435322553
0.9,0.4,2.25,1.0,0.1,0.01,1,0.36555422004561033,0.04894095727605414,0.11862336521493885,0.3622991662523693
0.9,0.4,2.25,1.0,0.1,0.01,2,0.25523925652903273,0.0346461892282025,0.11757638181640452,0.2530430324367365
0.9,0.4,2.25,1.0,0.1,0.01,3,0.28150978856971964,0.04014845960890727,0.11753118812823783,0.28129742382678075
0.9,0.4,2.25,1.0,0.1,0.01,4,0.3939529580434544,0.03649795128832074,0.12114467164362658,0.392392166304426
0.9,0.4,2.25,1.0,0.1,0.01,5,0.31923417201580656,0.036033668012060635,0.11926604755157912,0.3194643421394511
0.9,0.4,2.25,1.0,0.2,0.01,0,0.2734335631622404,0.03959958867461992,0.11813434217912833,0.27642466170006386
0.9,0.4,2.25,1.0,0.2,0.01,1,0.27345159948784614,0.031112188105791395,0.11862336521493885,0.27505822491658033
0.9,0.4,2.25,1.0,0.2,0.01,2,0.22104101627066824,0.04372879991057252,0.11757638181640452,0.22412345328163447
0.9,0.4,2.25,1.0,0.2,0.01,3,0.22125440197939042,0.04441616024528392,0.11741257823439927,0.22592874620323203
0.9,0.4,2.25,1.0,0.2,0.01,4,0.35513385589253676,0.04252952585498644,0.12114467164362658,0.35937324627286643
0.9,0.4,2.25,1.0,0.2,0.01,5,0.24082279165970963,0.047310860049410486,0.11926604755157912,0.24173863481239724
0.9,0.4,2.25,1.0,0.3,0.01,0,0.19968587274110067,0.09238163764510578,0.11733137743723138,0.19842107245991963
0.9,0.4,2.25,1.0,0.3,0.01,1,0.17756174760733645,0.059029639527206336,0.11862336521493885,0.19243376801737935
0.9,0.4,2.25,1.0,0.3,0.01,2,0.17820970520363194,0.04830028047774941,0.11757638181640452,0.18717122629115318
0.9,0.4,2.25,1.0,0.3,0.01,3,0.19200877046744627,0.05129692913459097,0.11606188833229922,0.19280041393219569
0.9,0.4,2.25,1.0,0.3,0.01,4,0.1631205045380316,0.08435747351672976,0.12114467164362658,0.326044538661579
0.9,0.4,2.25,1.0,0.3,0.01,5,0.17798899009632174,0.03925294812702425,0.11725046213111942,0.18562614328850052
0.9,0.4,2.25,1.2,0.1,0.01,0,0.32201704381496987,0.03587285500642296,0.11987586841713165,0.32161543262708037
0.9,0.4,2.25,1.2,0.1,0.01,1,0.3538148691781688,0.03173405779628438,0.11862336521493885,0.3536122421958712
0.9,0.4,2.25,1.2,0.1,0.01,2,0.2979252700166559,0.05862304990306781,0.11757638181640452,0.29620194622383306
0.9,0.4,2.25,1.2,0.1,0.01,3,0.35583952633423055,0.045027250240926985,0.11753118812823783,0.35412329242740404
0.9,0.4,2.25,1.2,0.1,0.01,4,0.46157516162706014,0.04691955632903955,0.12114467164362658,0.46105642462861574
0.9,0.4,2.25,1.2,0.1,0.01,5,0.30914500334371176,0.02364767204802141,0.11926604755157912,0.3098572387681606
0.9,0.4,2.25,1.2,0.2,0.01,0,0.28792313986730605,0.024657500484426182,0.11863513934813635,0.286095154465012
0.9,0.4,2.25,1.2,0.2,0.01,1,0.2781582033188034,0.03291838319924895,0.11862336521493885,0.27745541929583567
0.9,0.4,2.25,1.2,0.2,0.01,2,0.24248373395394462,0.029977789571448987,0.11757638181640452,0.24164488530557993
0.9,0.4,2.25,1.2,0.2,0.01,3,0.24421158335217244,0.04284021189948934,0.11753118812823783,0.25287944070552715
0.9,0.4,2.25,1.2,0.2,0.01,4,0.3618485082855863,0.05445648677192424,0.12114467164362658,0.3654419131762119
0.9,0.4,2.25,1.2,0.2,0.01,5,0.29602364740596826,0.04973518377045894,0.11926604755157912,0.2975893098033867
0.9,0.4,2.25,1.2,0.3,0.01,0,0.18390623297401565,0.07790300455171328,0.11765738621768891,0.20226128285194264
0.9,0.4,2.25,1.2,0.3,0.01,1,0.26394807950048516,0.03244083279562623,0.11862336521493885,0.2675366286039586
0.9,0.4,2.25,1.2,0.3,0.01,2,0.1954591837820623,0.036612682682109036,0.11757638181640452,0.20677099373091698
0.9,0.4,2.25,1.2,0.3,0.01,3,0.1966773895593341,0.025554667394353327,0.11702051754633941,0.19818551880918417
0.9,0.4,2.25,1.2,0.3,0.01,4,0.297904939043555,0.08031056551000955,0.12114467164362658,0.33650074112413
0.9,0.4,2.25,1.2,0.3,0.01,5,0.2508929290093418,0.036287349254433,0.11910219321414507,0.25446444040853755
1.1,0.05,22.0,0.8,0.1,0.01,0,0.3250642881185795,0.04109912333597202,0.11987586841713165,0.3220438261035617
1.1,0.05,22.0,0.8,0.1,0.01,1,0.33248348035790826,0.037598021904687175,0.11862336521493885,0.3313153688198365
1.1,0.05,22.0,0.8,0.1,0.01,2,0.29622374705417964,0.04753021160019672,0.11757638181640452,0.29504317850732364
1.1,0.05,22.0,0.8,0.1,0.01,3,0.39971691781484164,0.047092151768811694,0.11753118812823783,0.39972058699654095
1.1,0.05,22.0,0.8,0.1,0.01,4,0.3646298199048439,0.04599016040989549,0.12114467164362658,0.3664470705333238
1.1,0.05,22.0,0.8,0.1,0.01,5,0.3427934127971763,0.02192340125712021,0.11926604755157912,0.34288862934972464
1.1,0.05,22.0,0.8,0.2,0.01,0,0.2919047676456968,0.04946233305308437,0.11987586841713165,0.2893562067120287
1.1,0.05,22.0,0.8,0.2,0.01,1,0.31194330554512606,0.051989867941398475,0.11862336521493885,0.3102487666292919
1.1,0.05,22.0,0.8,0.2,0.01,2,0.27016145386591495,0.04585100770747385,0.11757638181640452,0.27690200584942887
1.1,0.05,22.0,0.8,0.2,0.01,3,0.29680538004616647,0.033276319173163996,0.11753118812823783,0.29639900567961786
1.1,0.05,22.0,0.8,0.2,0.01,4,0.24796779049999695,0.11296505230321602,0.12114467164362658,0.3213189498184294
1.1,0.05,22.0,0.8,0.2,0.01,5,0.2985123549040034,0.03046193205671,0.11926604755157912,0.2984243444716221
1.1,0.05,22.0,0.8,0.3,0.01,0,0.24252558115131378,0.024954982510568047,0.11987586841713165,0.2421284597520789
1.1,0.05,22.0,0.8,0.3,0.01,1,0.26818476799755153,0.04403477355422811,0.11862336521493885,0.27579722644860066
1.1,0.05,22.0,0.8,0.3,0.01,2,0.2551681069633772,0.06229642112255276,0.11757638181640452,0.25524372752023033
1.1,0.05,22.0,0.8,0.3,0.01,3,0.24195328957419568,0.04605638201140079,0.11753118812823783,0.24325196910295935
1.1,0.05,22.0,0.8,0.3,0.01,4,0.16381584206197605,0.07708169480305711,0.12114467164362658,0.3501988465371475
1.1,0.05,22.0,0.8,0.3,0.01,5,0.30892916656202585,0.03848865633295289,0.11926604755157912,0.3104976481494753
1.1,0.05,22.0,1.0,0.1,0.01,0,0.3276616321619153,0.04135168032430656,0.11987586841713165,0.3271740678591638
1.1,0.05,22.0,1.0,0.1,0.01,1,0.34703740232482805,0.03183679277892866,0.11862336521493885,0.3461176460069972
1.1,0.05,22.0,1.0,0.1,0.01,2,0.3170086660538936,0.05493013860812996,0.11757638181640452,0.3154941441162884
1.1,0.05,22.0,1.0,0.1,0.01,3,0.48977605217480313,0.0574504883277737,0.11753118812823783,0.48625890984975384
1.1,0.05,22.0,1.0,0.1,0.01,4,0.38341700309026183,0.03180758055096278,0.12114467164362658,0.3817796008490956
1.1,0.05,22.0,1.0,0.1,0.01,5,0.39058330326608104,0.0647812365528715,0.11926604755157912,0.3922995829781941
1.1,0.05,22.0,1.0,0.2,0.01,0,0.3077902078752868,0.0337868657512142,0.11987586841713165,0.3051024712616389
1.1,0.05,22.0,1.0,0.2,0.01,1,0.41667371186119984,0.06169369913837663,0.11862336521493885,0.41783106734355396
1.1,0.05,22.0,1.0,0.2,0.01,2,0.31585051368602457,0.03525383098612407,0.11757638181640452,0.3208291430096572
1.1,0.05,22.0,1.0,0.2,0.01,3,0.303243181853719,0.04358346955231425,0.11753118812823783,0.30421154410981
1.1,0.05,22.0,1.0,0.2,0.01,4,0.36665001102200745,0.056880901523413546,0.12114467164362658,0.3713821831237648
1.1,0.05,22.0,1.0,0.2,0.01,5,0.2843038941016338,0.03542290513656549,0.11926604755157912,0.28389800763153406
1.1,0.05,22.0,1.0,0.3,0.01,0,0.31279687735453054,0.03762883444635321,0.11987586841713165,0.3102045477761282
1.1,0.05,22.0,1.0,0.3,0.01,1,0.3053903135014699,0.04199839726120232,0.11862336521493885,0.3154648614414991
1.1,0.05,22.0,1.0,0.3,0.01,2,0.2805440099632416,0.045417843642627194,0.11757638181640452,0.2792071915702735
1.1,0.05,22.0,1.0,0.3,0.01,3,0.28755741744271934,0.04935603679503618,0.11753118812823783,0.2890386533825633
1.1,0.05,22.0,1.0,0.3,0.01,4,0.279723385936399,0.05310870157363973,0.12114467164362658,0.34364545178830325
1.1,0.05,22.0,1.0,0.3,0.01,5,0.2727289953406782,0.03478032983974726,0.11926604755157912,0.2725085397588754
1.1,0.05,22.0,1.2,0.1,0.01,0,0.39628870050950205,0.03619901789622151,0.11987586841713165,0.3937152973081569
1.1,0.05,22.0,1.2,0.1,0.01,1,0.41935776300661626,0.04292190367921383,0.11862336521493885,0.41711198608646555
1.1,0.05,22.0,1.2,0.1,0.01,2,0.3657084648207436,0.037491197740010355,0.11757638181640452,0.3633661526971665
1.1,0.05,22.0,1.2,0.1,0.01,3,0.37392626451857974,0.04186511785089446,0.11753118812823783,0.37121301047833
1.1,0.05,22.0,1.2,0.1,0.01,4,0.4405077413541365,0.027137845025244745,0.12114467164362658,0.44071657366953976
1.1,0.05,22.0,1.2,0.1,0.01,5,0.3659467162875004,0.020783179979181027,0.11926604755157912,0.3667024825921997
1.1,0.05,22.0,1.2,0.2,0.01,0,0.3126683374846463,0.03318118873172008,0.11987586841713165,0.3130519123109469
1.1,0.05,22.0,1.2,0.2,0.01,1,0.371284022179353,0.04593720103471809,0.11862336521493885,0.37622492189991963
1.1,0.05,22.0,1.2,0.2,0.01,2,0.28965925135792386,0.03563374303569486,0.11757638181640452,0.2889453132089076
1.1,0.05,22.0,1.2,0.2,0.01,3,0.3113702577806027,0.03653746749299703,0.11753118812823783,0.31567025876951604
1.1,0.05,22.0,1.2,0.2,0.01,4,0.3749526261812877,0.04023968413039088,0.12114467164362658,0.3742184816419486
1.1,0.05,22.0,1.2,0.2,0.01,5,0.33689294945170306,0.03456507249295128,0.11926604755157912,0.33534141934511735
1.1,0.05,22.0,1.2,0.3,0.01,0,0.3224928889045792,0.04956011220451364,0.11987586841713165,0.323518904071978
1.1,0.05,22.0,1.2,0.3,0.01,1,0.3004650176877522,0.027161332036404973,0.11862336521493885,0.3006344360590839
1.1,0.05,22.0,1.2,0.3,0.01,2,0.28597932389265107,0.03376086815255676,0.11757638181640452,0.28600432193324404
1.1,0.05,22.0,1.2,0.3,0.01,3,0.29697025957513934,0.04102062079253058,0.11753118812823783,0.29700570510750013
1.1,0.05,22.0,1.2,0.3,0.01,4,0.276115550048782,0.07331456494961226,0.12114467164362658,0.34412446836561245
1.1,0.05,22.0,1.2,0.3,0.01,5,0.28397780862378613,0.030032467367161253,0.11926604755157912,0.28442775070452986
