scenario,seed,simulation_steps,burn_in_fraction,partner_persistence_probability,selection_temperature,rounds_per_pair_per_step,mean_cooperation_after_burn_in,mean_ALLD_after_burn_in,mean_reciprocal_after_burn_in,final_mean_cooperation_rate,final_ALLD_frequency,final_reciprocal_strategy_frequency,final_threshold_success
single_tft_invader,50,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,51,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,52,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,53,5000,0.2,0.9,1.0,3,0.8980820833333333,0.0697875,0.9302125,1.0,0.0,1.0,1
single_tft_invader,54,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,55,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,56,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,57,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,58,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,59,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,60,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,61,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,62,5000,0.2,0.9,1.0,3,0.000295,0.9927374999999999,0.0072625,0.0,1.0,0.0,0
single_tft_invader,63,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,64,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,65,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,66,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,67,5000,0.2,0.9,1.0,3,0.9558420833333333,0.0257275,0.9742725,1.0,0.0,1.0,1
single_tft_invader,68,5000,0.2,0.9,1.0,3,0.75563375,0.20687625,0.79312375,1.0,0.0,1.0,1
single_tft_invader,69,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,70,5000,0.2,0.9,1.0,3,0.6541891666666667,0.31180625,0.68819375,1.0,0.0,1.0,1
single_tft_invader,71,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,72,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,73,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,74,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,75,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,76,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,77,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,78,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,79,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,80,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,81,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,82,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,83,5000,0.2,0.9,1.0,3,3.3333333333333337e-06,0.99988375,0.00011625,0.0,1.0,0.0,0
single_tft_invader,84,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,85,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,86,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,87,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,88,5000,0.2,0.9,1.0,3,0.9913495833333333,0.00453625,0.99546375,1.0,0.0,1.0,1
single_tft_invader,89,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,90,5000,0.2,0.9,1.0,3,0.9219283333333333,0.05225125,0.94774875,1.0,0.0,1.0,1
single_tft_invader,91,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,92,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,93,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,94,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,95,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,96,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
single_tft_invader,97,5000,0.2,0.9,1.0,3,9.041666666666668e-05,0.99718125,0.00281875,0.0,1.0,0.0,0
single_tft_invader,98,5000,0.2,0.9,1.0,3,0.94073625,0.0374325,0.9625675,1.0,0.0,1.0,1
single_tft_invader,99,5000,0.2,0.9,1.0,3,0.0,1.0,0.0,0.0,1.0,0.0,0
